cyl point: [-5.922506, -34.997773, -0.394834] | cyl dist: 65.024695 
cyl point: [-5.659283, -34.997773, -0.394834] | cyl dist: 65.001427 
cyl point: [-5.659283, -34.997773, -0.394834] | cyl dist: 65.001427 
cyl point: [-5.396061, -34.997773, -0.394834] | cyl dist: 64.979209 
cyl point: [-5.396061, -34.997773, -0.394834] | cyl dist: 64.979209 
cyl point: [-5.132838, -34.997773, -0.394834] | cyl dist: 64.958041 
cyl point: [-5.132838, -34.997773, -0.394834] | cyl dist: 64.958041 
cyl point: [-4.869616, -34.997773, -0.394834] | cyl dist: 64.937926 
cyl point: [-4.869616, -34.997773, -0.394834] | cyl dist: 64.937926 
cyl point: [-4.606394, -34.997773, -0.394834] | cyl dist: 64.918864 
cyl point: [-4.606394, -34.997773, -0.394834] | cyl dist: 64.918864 
cyl point: [-4.343171, -34.997773, -0.394834] | cyl dist: 64.900855 
cyl point: [-4.343171, -34.997773, -0.394834] | cyl dist: 64.900855 
